timestamp,flow1,flow2,flow3,pressure,diff12,diff23,ratio12,ratio23,flag_old,zone_old,severity_old,status_old,extra
,,,,,,,,,,zone,risk,reason,
2026-04-04 21:57:51,1.39,1.94,2.03,1.0,0.55,0.09,1.395683453,1.046391753,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:52,1.37,1.96,2.02,1.0,0.59,0.06,1.430656934,1.030612245,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:53,1.4,1.93,2.02,1.0,0.53,0.09,1.378571429,1.046632124,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:54,1.38,1.91,2.01,1.0,0.53,0.1,1.384057971,1.052356021,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:55,1.37,1.9,2.05,1.0,0.53,0.15,1.386861314,1.078947368,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:56,1.36,1.93,2.07,1.0,0.57,0.14,1.419117647,1.07253886,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:57,1.39,1.91,2.05,1.0,0.52,0.14,1.374100719,1.073298429,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:58,1.37,1.9,2.08,1.0,0.53,0.18,1.386861314,1.094736842,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:59,1.36,1.93,2.05,1.0,0.57,0.12,1.419117647,1.062176166,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:00,1.35,1.91,2.08,1.0,0.56,0.17,1.414814815,1.089005236,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:01,1.39,1.9,2.05,1.0,0.51,0.15,1.366906475,1.078947368,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:02,1.37,1.89,2.08,1.0,0.52,0.19,1.379562044,1.100529101,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:03,1.36,1.88,2.05,1.0,0.52,0.17,1.382352941,1.090425532,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:04,1.35,1.88,2.0,1.0,0.53,0.12,1.392592593,1.063829787,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:05,1.35,1.91,2.0,1.0,0.56,0.09,1.414814815,1.047120419,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:06,1.34,1.9,2.0,1.0,0.56,0.1,1.417910448,1.052631579,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:07,1.34,1.89,2.0,1.0,0.55,0.11,1.410447761,1.058201058,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:08,1.34,1.88,2.04,1.0,0.54,0.16,1.402985075,1.085106383,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:09,1.34,1.88,2.03,1.0,0.54,0.15,1.402985075,1.079787234,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:10,1.34,1.87,2.02,1.0,0.53,0.15,1.395522388,1.080213904,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:11,1.33,1.87,2.01,1.0,0.54,0.14,1.406015038,1.07486631,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:12,1.33,1.87,2.01,1.0,0.54,0.14,1.406015038,1.07486631,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:13,1.33,1.87,2.01,1.0,0.54,0.14,1.406015038,1.07486631,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:14,1.33,1.87,2.0,1.0,0.54,0.13,1.406015038,1.069518717,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:15,1.33,1.87,2.04,1.0,0.54,0.17,1.406015038,1.090909091,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:16,1.33,1.87,1.99,1.0,0.54,0.12,1.406015038,1.064171123,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:17,1.33,1.87,1.99,1.0,0.54,0.12,1.406015038,1.064171123,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:18,1.33,1.87,2.0,1.0,0.54,0.13,1.406015038,1.069518717,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:19,1.33,1.87,2.0,1.0,0.54,0.13,1.406015038,1.069518717,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:20,1.33,1.87,2.0,1.0,0.54,0.13,1.406015038,1.069518717,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:21,1.33,1.87,2.0,1.0,0.54,0.13,1.406015038,1.069518717,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:22,1.33,1.87,1.96,1.0,0.54,0.09,1.406015038,1.048128342,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:23,1.33,1.87,1.97,1.0,0.54,0.1,1.406015038,1.053475936,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:24,1.33,1.87,1.94,1.0,0.54,0.07,1.406015038,1.037433155,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:25,1.33,1.83,1.96,1.0,0.5,0.13,1.37593985,1.071038251,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:58:26,1.33,1.84,1.93,1.0,0.51,0.09,1.383458647,1.048913043,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:27,1.33,1.85,1.95,1.0,0.52,0.1,1.390977444,1.054054054,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:28,1.33,1.85,1.93,1.0,0.52,0.08,1.390977444,1.043243243,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:29,1.33,1.86,1.91,1.0,0.53,0.05,1.398496241,1.02688172,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:30,1.33,1.82,1.94,1.0,0.49,0.12,1.368421053,1.065934066,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:58:31,1.33,1.83,1.92,1.0,0.5,0.09,1.37593985,1.049180328,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:32,1.33,1.84,1.94,1.0,0.51,0.1,1.383458647,1.054347826,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:33,1.33,1.85,1.92,1.0,0.52,0.07,1.390977444,1.037837838,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:34,1.33,1.82,1.94,1.0,0.49,0.12,1.368421053,1.065934066,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:58:35,1.29,1.83,1.92,1.0,0.54,0.09,1.418604651,1.049180328,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:36,1.31,1.84,1.94,1.0,0.53,0.1,1.404580153,1.054347826,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:37,1.31,1.85,1.92,1.0,0.54,0.07,1.41221374,1.037837838,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:38,1.32,1.81,1.94,1.0,0.49,0.13,1.371212121,1.071823204,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:58:39,1.32,1.83,1.92,1.0,0.51,0.09,1.386363636,1.049180328,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:40,1.33,1.84,1.94,1.0,0.51,0.1,1.383458647,1.054347826,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:41,1.33,1.81,1.92,1.0,0.48,0.11,1.360902256,1.060773481,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:58:42,1.29,1.83,1.94,1.0,0.54,0.11,1.418604651,1.06010929,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:43,1.3,1.84,1.92,1.0,0.54,0.08,1.415384615,1.043478261,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:44,1.31,1.81,1.95,1.0,0.5,0.14,1.381679389,1.077348066,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:58:45,1.32,1.82,1.92,1.0,0.5,0.1,1.378787879,1.054945055,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:46,1.32,1.84,1.95,1.0,0.52,0.11,1.393939394,1.059782609,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:47,1.33,1.85,1.92,1.0,0.52,0.07,1.390977444,1.037837838,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:48,1.29,1.81,1.95,1.0,0.52,0.14,1.403100775,1.077348066,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:49,1.3,1.83,1.92,1.0,0.53,0.09,1.407692308,1.049180328,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:50,1.31,1.8,1.95,1.0,0.49,0.15,1.374045802,1.083333333,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:58:51,1.28,1.82,1.92,1.0,0.54,0.1,1.421875,1.054945055,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:52,1.33,1.83,1.99,1.0,0.5,0.16,1.37593985,1.087431694,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:58:53,1.33,1.88,2.03,1.0,0.55,0.15,1.413533835,1.079787234,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:54,1.41,1.96,2.1,1.0,0.55,0.14,1.390070922,1.071428571,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:55,1.43,1.97,2.15,1.0,0.54,0.18,1.377622378,1.091370558,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:56,1.44,2.02,2.23,1.0,0.58,0.21,1.402777778,1.103960396,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:57,1.49,2.05,2.24,1.0,0.56,0.19,1.375838926,1.092682927,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:58,1.52,2.08,2.29,1.0,0.56,0.21,1.368421053,1.100961538,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:58:59,1.51,2.09,2.32,1.0,0.58,0.23,1.38410596,1.110047847,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:59:00,1.41,1.99,2.14,1.0,0.58,0.15,1.411347518,1.075376884,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:59:01,0.99,1.51,1.54,1.0,0.52,0.03,1.525252525,1.01986755,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:59:02,0.69,1.06,1.08,1.0,0.37,0.02,1.536231884,1.018867925,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:59:03,0.48,0.74,0.76,1.0,0.26,0.02,1.541666667,1.027027027,0.0,NORMAL,LOW,Normal,
2026-04-04 21:59:04,0.34,0.52,0.53,1.0,0.18,0.01,1.529411765,1.019230769,0.0,NORMAL,LOW,Normal,
2026-04-04 21:59:05,0.24,0.36,0.37,1.0,0.12,0.01,1.5,1.027777778,0.0,NORMAL,LOW,Normal,
2026-04-04 21:59:06,0.17,0.25,0.26,1.0,0.08,0.01,1.470588235,1.04,0.0,NORMAL,LOW,Normal,
2026-04-04 21:59:07,0.12,0.18,0.18,1.0,0.06,0.0,1.5,1.0,0.0,NORMAL,LOW,Normal,
2026-04-04 21:59:08,0.08,0.12,0.13,1.0,0.04,0.01,1.0,1.083333333,0.0,NORMAL,LOW,Normal,Normal
2026-04-04 21:59:09,0.06,0.09,0.09,1.0,0.03,0.0,1.0,1.0,0.0,NORMAL,LOW,Normal,
2026-04-04 21:59:10,0.04,0.06,0.06,1.0,0.02,0.0,1.0,1.0,0.0,NORMAL,LOW,Normal,
2026-04-04 21:59:11,0.03,0.04,0.04,1.0,0.01,0.0,1.0,1.0,0.0,NORMAL,LOW,Normal,
2026-04-04 21:59:12,0.02,0.03,0.03,1.0,0.01,0.0,1.0,1.0,0.0,NORMAL,LOW,Normal,
2026-04-04 21:59:13,0.01,0.02,0.02,1.0,0.01,0.0,1.0,1.0,0.0,NORMAL,LOW,Normal,
2026-04-04 21:59:14,0.01,0.01,0.01,1.0,0.0,0.0,1.0,1.0,0.0,NORMAL,LOW,Normal,
2026-04-04 21:59:15,0.01,0.09,0.01,1.0,0.08,0.08,1.0,1.0,0.0,NORMAL,LOW,Normal,
2026-04-04 21:59:16,0.0,0.18,0.01,1.0,0.18,0.17,1.0,0.05555555556,0.0,NORMAL,LOW,Normal,
2026-04-04 21:59:17,0.0,0.25,0.01,1.0,0.25,0.24,1.0,0.04,0.0,NORMAL,LOW,Normal,
2026-04-04 21:59:18,0.0,0.29,0.0,1.0,0.29,0.29,1.0,0.0,0.0,NORMAL,LOW,Normal,
2026-04-04 21:59:19,0.0,0.29,0.0,1.0,0.29,0.29,1.0,0.0,0.0,NORMAL,LOW,Normal,
2026-04-04 21:59:20,0.0,0.32,0.0,1.0,0.32,0.32,1.0,0.0,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:59:21,0.0,0.34,0.0,1.0,0.34,0.34,1.0,0.0,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:59:22,0.0,0.36,0.0,1.0,0.36,0.36,1.0,0.0,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:59:23,0.0,0.37,0.0,1.0,0.37,0.37,1.0,0.0,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:59:24,0.0,0.38,0.0,1.0,0.38,0.38,1.0,0.0,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:59:25,0.0,0.35,0.0,1.0,0.35,0.35,1.0,0.0,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:59:26,0.0,0.36,0.0,1.0,0.36,0.36,1.0,0.0,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:59:27,0.0,0.37,0.0,1.0,0.37,0.37,1.0,0.0,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:59:28,0.0,0.38,0.0,1.0,0.38,0.38,1.0,0.0,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:59:29,0.0,0.39,0.0,1.0,0.39,0.39,1.0,0.0,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:59:30,0.0,0.35,0.0,1.0,0.35,0.35,1.0,0.0,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:59:31,0.0,0.37,0.0,1.0,0.37,0.37,1.0,0.0,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:59:32,0.0,0.38,0.0,1.0,0.38,0.38,1.0,0.0,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:59:33,0.0,0.38,0.0,1.0,0.38,0.38,1.0,0.0,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:59:34,0.0,0.39,0.0,1.0,0.39,0.39,1.0,0.0,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:59:35,0.0,0.35,0.0,1.0,0.35,0.35,1.0,0.0,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:59:36,0.0,0.37,0.0,1.0,0.37,0.37,1.0,0.0,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:59:37,0.0,0.38,0.0,1.0,0.38,0.38,1.0,0.0,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:59:38,0.0,0.38,0.0,1.0,0.38,0.38,1.0,0.0,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:59:39,0.0,0.35,0.0,1.0,0.35,0.35,1.0,0.0,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:59:40,0.0,0.36,0.0,1.0,0.36,0.36,1.0,0.0,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:59:41,0.0,0.37,0.0,1.0,0.37,0.37,1.0,0.0,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:59:42,0.0,0.38,0.0,1.0,0.38,0.38,1.0,0.0,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:59:43,0.0,0.35,0.0,1.0,0.35,0.35,1.0,0.0,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:59:44,0.0,0.28,0.0,1.0,0.28,0.28,1.0,0.0,0.0,NORMAL,LOW,Normal,
2026-04-04 21:59:45,0.0,0.24,0.0,1.0,0.24,0.24,1.0,0.0,0.0,NORMAL,LOW,Normal,
2026-04-04 21:59:46,0.0,0.29,0.0,1.0,0.29,0.29,1.0,0.0,0.0,NORMAL,LOW,Normal,
2026-04-04 21:59:47,0.0,0.32,0.0,1.0,0.32,0.32,1.0,0.0,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:59:48,0.24,0.58,0.08,1.0,0.34,0.5,2.416666667,0.1379310345,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:59:49,0.93,1.37,1.06,1.0,0.44,0.31,1.47311828,0.7737226277,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:59:50,1.29,1.88,1.66,1.0,0.59,0.22,1.457364341,0.8829787234,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:59:51,1.5,2.11,2.0,1.0,0.61,0.11,1.406666667,0.9478672986,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:59:52,1.61,2.24,2.16,1.0,0.63,0.08,1.391304348,0.9642857143,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:59:53,1.65,2.29,2.27,1.0,0.64,0.02,1.387878788,0.9912663755,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:59:54,1.63,2.28,2.35,1.0,0.65,0.07,1.398773006,1.030701754,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:59:55,1.62,2.28,2.37,1.0,0.66,0.09,1.407407407,1.039473684,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:59:56,1.66,2.27,2.38,1.0,0.61,0.11,1.36746988,1.04845815,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:59:57,1.64,2.27,2.34,1.0,0.63,0.07,1.384146341,1.030837004,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:59:58,1.63,2.27,2.4,1.0,0.64,0.13,1.392638037,1.057268722,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:59:59,1.62,2.27,2.44,1.0,0.65,0.17,1.401234568,1.074889868,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 22:00:00,1.61,2.27,2.43,1.0,0.66,0.16,1.409937888,1.070484581,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 22:00:01,1.61,2.27,2.46,1.0,0.66,0.19,1.409937888,1.083700441,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 22:00:02,1.61,2.27,2.48,1.0,0.66,0.21,1.409937888,1.092511013,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 22:00:03,1.6,2.27,2.46,1.0,0.67,0.19,1.41875,1.083700441,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 22:00:04,1.6,2.27,2.48,1.0,0.67,0.21,1.41875,1.092511013,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 22:00:05,1.6,2.27,2.5,1.0,0.67,0.23,1.41875,1.101321586,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 22:00:06,1.6,2.23,2.47,1.0,0.63,0.24,1.39375,1.107623318,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 22:00:07,1.6,2.24,2.49,1.0,0.64,0.25,1.4,1.111607143,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 22:00:08,1.6,2.25,2.46,1.0,0.65,0.21,1.40625,1.093333333,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 22:00:09,1.6,2.25,2.44,1.0,0.65,0.19,1.40625,1.084444444,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 22:00:10,1.6,2.26,2.43,1.0,0.66,0.17,1.4125,1.075221239,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 22:00:11,1.56,2.14,2.26,1.0,0.58,0.12,1.371794872,1.056074766,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 22:00:12,1.29,1.82,1.9,1.0,0.53,0.08,1.410852713,1.043956044,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 22:00:13,0.98,1.39,1.45,1.0,0.41,0.06,1.418367347,1.043165468,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 22:00:14,0.69,0.97,1.02,1.0,0.28,0.05,1.405797101,1.051546392,0.0,NORMAL,LOW,Normal,
2026-04-04 22:00:15,0.48,0.68,0.71,1.0,0.2,0.03,1.416666667,1.044117647,0.0,NORMAL,LOW,Normal,
2026-04-04 22:00:16,0.34,0.48,0.5,1.0,0.14,0.02,1.411764706,1.041666667,0.0,NORMAL,LOW,Normal,
2026-04-04 22:00:17,0.24,0.33,0.35,1.0,0.09,0.02,1.375,1.060606061,0.0,NORMAL,LOW,Normal,
2026-04-04 22:00:18,0.17,0.23,0.24,1.0,0.06,0.01,1.352941176,1.043478261,0.0,NORMAL,LOW,Normal,
2026-04-04 22:00:19,0.12,0.16,0.17,1.0,0.04,0.01,1.333333333,1.0625,0.0,NORMAL,LOW,Normal,
2026-04-04 22:00:20,0.08,0.11,0.12,1.0,0.03,0.01,1.0,1.090909091,0.0,NORMAL,LOW,Normal,
2026-04-04 22:00:21,0.06,0.08,0.08,1.0,0.02,0.0,1.0,1.0,0.0,NORMAL,LOW,Normal,
2026-04-04 22:00:22,0.04,0.06,0.06,1.0,0.02,0.0,1.0,1.0,0.0,NORMAL,LOW,Normal,
2026-04-04 22:00:23,0.03,0.04,0.04,1.0,0.01,0.0,1.0,1.0,0.0,NORMAL,LOW,Normal,
2026-04-04 22:00:24,0.02,0.03,0.03,1.0,0.01,0.0,1.0,1.0,0.0,NORMAL,LOW,Normal,
2026-04-04 22:00:25,0.01,0.02,0.02,1.0,0.01,0.0,1.0,1.0,0.0,NORMAL,LOW,Normal,
2026-04-04 22:00:26,0.01,0.01,0.01,1.0,0.0,0.0,1.0,1.0,0.0,NORMAL,LOW,Normal,
2026-04-04 22:00:27,0.01,0.01,0.01,1.0,0.0,0.0,1.0,1.0,0.0,NORMAL,LOW,Normal,
2026-04-04 22:00:28,0.0,0.01,0.01,1.0,0.01,0.0,1.0,1.0,0.0,NORMAL,LOW,Normal,
2026-04-04 22:00:29,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,NORMAL,LOW,No Flow,
2026-04-04 22:00:30,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,NORMAL,LOW,No Flow,
2026-04-04 22:00:31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,NORMAL,LOW,No Flow,
2026-04-04 22:00:32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,NORMAL,LOW,No Flow,
2026-04-04 22:00:33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,NORMAL,LOW,No Flow,
2026-04-04 22:00:34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,NORMAL,LOW,No Flow,
2026-04-04 22:00:35,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,NORMAL,LOW,No Flow,
2026-04-04 22:00:36,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,NORMAL,LOW,No Flow,
2026-04-04 22:00:37,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,NORMAL,LOW,No Flow,
2026-04-04 22:00:38,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,NORMAL,LOW,No Flow,
2026-04-04 22:00:39,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,NORMAL,LOW,No Flow,
2026-04-04 22:00:40,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,NORMAL,LOW,No Flow,
2026-04-04 22:00:41,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,NORMAL,LOW,No Flow,
